RESPONSÁVEL;CLIENTE;BANDEIRA;NOME PDV NOVO;NOME PDV ANTIGO;CNPJ;ENDEREÇO;CANAL;STORE TYPE;RESPONSÁVEL;ROTA;CIDADE;UF;CEP;REGIONAL
MANUELA BEZERRA;HAVAN;HAVAN;S17310 - REGIONAL SUL - HAVAN - SAO LUIS - COHAMA - MA;REGIONAL SUL - HAVAN - SAO LUIS - COHAMA - MA;7,93795E+13;AVENIDA DANIEL DE LA TOUCHE, 987;VAREJO;VAREJO;LUIZ FALCAO DE SOUZA NETO;NE_2;SAO LUIS;MA;65074115;NORDESTE
MANUELA BEZERRA;HAVAN;HAVAN;S16349 - REGIONAL SUL - HAVAN - TERESINA - SANTA ISABEL - PI;REGIONAL SUL - HAVAN - TERESINA - SANTA ISABEL - PI;7,93795E+13;RUA JOAO XXIII, 3575;VAREJO;VAREJO;TATIANE SOUZA DOS SANTOS;NE_1;TERESINA;PI;64053010;NORDESTE
MANUELA BEZERRA;HIPER DB;HIPER DB;S03202 - SUPERMERCADOSDB - AVENIDA COSME FERREIRA - 2540 - MANAUS - AM;HIPER DB - COSME MANAUS/AM;2,29919E+13;Ave. Cosme Ferreira Nº2540- Coroado;VAREJO;HIPERMERCADO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69082230;NORTE
MANUELA BEZERRA;HIPER DB;HIPER DB;S00106 - SUPERMERCADOSDB - AV. UMBERTO CALDERARO - 1128 - MANAUS - AM;HIPER DB - HUMBERTO MANAUS/AM;2,29919E+13;Av.Jorn.Humberto Calderado Filho Nº1128-Adrianopolis;VAREJO;HIPERMERCADO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69057021;NORTE
MANUELA BEZERRA;HIPER DB;HIPER DB;S00955 - SUPERMERCADOSDB - AVENIDA RODRIGO OTAVIO - 3810 - MANAUS - AM;HIPER DB - OTAVIO MANAUS/AM;2,29919E+13;Av.Rodrigo Otavio N° 3810 -Japiim;VAREJO;HIPERMERCADO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69077900;NORTE
MANUELA BEZERRA;HIPER DB;HIPER DB;S00360 - SUPERMERCADOSDB - SHOPPING DB PONTA NEGRA - MANAUS - AM;HIPER DB - TEIXEIRA MANAUS/AM;2,29919E+13;Av.Cel Teixeira N°7687- Nova Esperança;VAREJO;HIPERMERCADO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69037700;NORTE
MANUELA BEZERRA;LÍDER;LÍDER;S01473 - LIDER - RODOVIA BR 316 KM 2 - SN - ANANINDEUA - PA;LÍDER - ANANINDEUA/PA;5,05467E+12;Rodovia Br 316, S/N;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Ananindeua;PA;67033009;NORTE
MANUELA BEZERRA;LÍDER;LÍDER;S03174 - LIDER - AVENIDA BATISTA CAMPOS CONJUNTO 32 QUADRA 257 LOTE 1 - SN - BARCARENA - PA;LÍDER - BARCARENA/PA;5,05467E+12;Av. Batista Campos - Conj. 32 - Q 257 - Lote 1;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Barcarena;PA;68447000;NORTE
MANUELA BEZERRA;LÍDER;LÍDER;S00825 - LIDER - CASTANHEIRA SHOPPING - BELEM - PA;LÍDER - BR 316 BELÉM/PA;5,05467E+12;Rodovia Br 316, S/N;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Belém;PA;66630505;NORTE
MANUELA BEZERRA;LÍDER;LÍDER;S01805 - LIDER - AVENIDA CEARA - 518 - BELEM - PA;LÍDER - CEARA BELÉM/PA;5,05467E+12;Av. Ceará, nº 518;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Belém;PA;66070080;NORTE
MANUELA BEZERRA;RAMSONS;RAMSONS;S00607 - RAMSONS - SHOPPING DB PONTA NEGRA - MANAUS - AM;00607 - RAMSONS - SHOPPING DB PONTA NEGRA - MANAUS - AM;3,34102E+12;AVENIDA CORONEL TEIXEIRA, 7687;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;MANAUS;AM;69037473;NORTE
MANUELA BEZERRA;RAMSONS;RAMSONS;S01336 - RAMSONS - SHOPPING GRANDE CIRCULAR - MANAUS - AM;01336 - RAMSONS - SHOPPING GRANDE CIRCULAR - MANAUS - AM;3,34102E+12;AVENIDA AUTAZ MIRIM, 6100;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;MANAUS;AM;69085000;NORTE
MANUELA BEZERRA;RAMSONS;RAMSONS;S01921 - RAMSONS - NOVA CIDADE SHOPPING - MANAUS - AM;01921 - RAMSONS - NOVA CIDADE SHOPPING - MANAUS - AM;3,34102E+12;AVENIDA MARGARITA, 1359;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;MANAUS;AM;69097305;NORTE
MANUELA BEZERRA;RAMSONS;RAMSONS;S00445 - RAMSONS - AMAZONAS SHOPPING - MANAUS - AM;RAMSONS - DJALMA MANAUS/AM;3,34102E+12;Av. Djalma Batista, 482 - Parque 10 de Novembro;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69053000;NORTE
MANUELA BEZERRA;RAMSONS;RAMSONS;S00879 - RAMSONS - SUMAUMA PARK SHOPPING - MANAUS - AM;RAMSONS - NOEL MANAUS/AM;3,34102E+12;Av. Noel Nutels, 1762 - Cidade Nova;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69095000;NORTE
MANUELA BEZERRA;RAMSONS;RAMSONS;S01760 - RAMSONS - MANAUARA SHOPPING - MANAUS - AM;RAMSONS - YPIRANGA MANAUS/AM;3,34102E+12;Av. Mario Ypiranga 1300 - Adrianopolis;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;Manaus;AM;69057002;NORTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00101 - UNIAR - RUA GONCALVES DIAS. 1522 - SN - ARARAQUARA - SP;UNIAR - POLOAR ARARAQUARA/SP;3,60283E+13;Rua Gonçalves Dias. 1522;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;ARARAQUARA;SP;14801290;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00212 - UNIAR - ALAMEDA PROFESSOR LUCAS NOGUEIRA GARCEZ - 3583 - ATIBAIA - SP;UNIAR - POLOAR ATIBAIA/SP;7,424E+12;Alameda Professor Lucas Nogueira Garcez, 3583 Loja 2;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;ATIBAIA;SP;12947000;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00139 - UNIAR - AVENIDA. RUI FRAZAO SOARES - 121 - RIO DE JANEIRO - RJ;UNIAR - POLOAR BARRA RIO DE JANEIRO/RJ;1,52458E+13;Avenida. Rui Frazão Soares, 121 Lojas M,N,O – Alfa Barra 1, Barra Da Tijuca, Rio De Janeiro;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;RIO DE JANEIRO;RJ;22793074;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00101 - UNIAR - RUA VIVALDO GUIMARAES - 11 - BAURU - SP;UNIAR - POLOAR BAURU/SP;3,32122E+13;Rua Vivaldo Guimarães, 11;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;BAURU;SP;17016070;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00117 - UNIAR - RUA BERNARDO MASCARENHAS - 323 - BELO HORIZONTE - MG;UNIAR - POLOAR BELO HORIZONTE/MG;5,50196E+13;Rua Bernardo Mascarenhas, 323;ESPECIALIZADO;ESPECIALIZADO;TATIANE SOUZA DOS SANTOS;NE_1;BELO HORIZONTE;MG;30380010;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00172 - UNIAR - AVENIDA MARGINAL 16651 DA RODOVIA RIO SANTOS KM 216 - S/N - BERTIOGA - SP;UNIAR - POLOAR BERTIOGA/SP;8,6644E+12;Avenida Marginal 16651 da Rodovia Rio Santos Km 216, S/N;ESPECIALIZADO;ESPECIALIZADO;LIEDY AQUINO GOMES DOS SANTOS;SPC1;BERTIOGA;SP;11250003;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00130 - UNIAR - R. LOS ANGELES - 428 - CUIABA - MS;UNIAR - POLOAR CUIABA/MT;2,21014E+13;R. Los Ângeles, 428 - A - Jardim California, Cuiabá - MT;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;CUIABA;MT;78070400;CENTRO-OESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00120 - UNIAR - AV. SILVA JARDIM - 1178 - CURITIBA - PR;UNIAR - POLOAR CURITIBA/PR;7,51838E+12;Av. Silva Jardim, 1178 - Rebouças;ESPECIALIZADO;ESPECIALIZADO;MARCIO JOSE FLORES PEREIRA;SUL_1;CURITIBA;PR;80230000;SUL
RODRIGO ALMEIDA;UNIAR;POLOAR;S00154 - UNIAR - ESTRADA MUNICIPAL JOSE GERALDO APARECIDO/FISGAO - 2539 - EXTREMA - MG;UNIAR - POLOAR EXTREMA/MG;1,89288E+13;Estrada Municipal Jose Geraldo Aparecido/fisgao, 2539;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;Extrema;MG;37640000;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00588 - UNIAR - RUA ANTONIO ALVES S. JUNIOR - 110 - FRUTAL - MG;UNIAR - POLOAR FRUTAL/MG;1,89288E+13;Rua Antônio Alves S. Júnior, 110, Progresso, Frutal –;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;FRUTAL;MG;38204292;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00172 - UNIAR - ALAMEDA LEOPOLDO DE BULHOES - 914 - GOIANIA - GO;UNIAR - POLOAR GOIANIA/GO;1,39045E+13;Alameda Leopoldo De Bulhões, 914 Qd. 29 Lt. 13, Setor Pedro Ludovico, Goiânia;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;GOIANIA;GO;74820060;CENTRO-OESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S01800 - UNIAR - AVENIDA NOVE DE JULHO - 5599 - SAO PAULO - SP;UNIAR - POLOAR ITAIM SAO PAULO/SP;1,89288E+13;Avenida Nove De Julho, 5599;ESPECIALIZADO;ESPECIALIZADO;LIEDY AQUINO GOMES DOS SANTOS;SPC1;SÃO PAULO;SP;1407200;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00129 - UNIAR - RUA BARAO DE JUNDIAI - 497 - SAO PAULO - SP;UNIAR - POLOAR LAPA SAO PAULO/SP;5,51154E+12;Rua Barão De Jundiaí, 497;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;SÃO PAULO;SP;5073010;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00123 - UNIAR - RUA IPIRANGA - 134 - RIO DE JANEIRO - RJ;UNIAR - POLOAR LARANJEIRAS/RJ;3,06352E+13;Rua Ipiranga, 134, Laranjeiras;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;RIO DE JANEIRO;RJ;22231120;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00316 - UNIAR - RUA FRANCISCO DO PILAR - 1 - SAO PAULO - SP;UNIAR - POLOAR MATRIZ - SAO PAULO/SP;1,89288E+13;Rua Francisco Do Pilar, 1;ESPECIALIZADO;ESPECIALIZADO;LIEDY AQUINO GOMES DOS SANTOS;SPC1;SÃO PAULO;SP;5136070;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S01207 - UNIAR - ALAMEDA DOS NHAMBIQUARAS - 1876 - SAO PAULO - SP;UNIAR - POLOAR MOEMA/SP;1,89288E+13;Alameda dos Nhambiquaras, 1876;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;SÃO PAULO;SP;4515001;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00141 - UNIAR - RUA MARIZ E BARROS - 521 - NITEROI - RJ;UNIAR - POLOAR NITEROI/RJ;4,84009E+13;Rua Mariz E Barros, 521;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;NITEROI;RJ;24220121;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00901 - UNIAR - AV. DOUTOR CARLOS DE MORAES BARROS - 350 - OSASCO - SP;UNIAR - POLOAR OSASCO/SP;1,89288E+13;Av. Doutor Carlos De Moraes Barros, 350;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;OSASCO;SP;6023000;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00147 - UNIAR - RUA SANTA CRUZ - 186 - PINDORAMA - SP;UNIAR - POLOAR PINDORAMA/SP;2,11909E+13;Rua Santa Cruz, 186;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;PINDORAMA;SP;15830019;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00148 - UNIAR - R. DOM PEDRO II - 390 - PORTO ALEGRE - RS;UNIAR - POLOAR PORTO ALEGRE/RS;1,99021E+13;R. Dom Pedro II, 390 - Conjunto 110 - São João, Porto Alegre - RS, 90550-143;ESPECIALIZADO;ESPECIALIZADO;MARCIO JOSE FLORES PEREIRA;SUL_1;PORTO ALEGRE;RS;90550143;SUL
RODRIGO ALMEIDA;UNIAR;POLOAR;S00112 - UNIAR - AVENIDA ITATIAIA - 949 - RIBEIRAO PRETO - SP;UNIAR - POLOAR RIBEIRAO PRETO/SP;7,16221E+12;Avenida Itatiaia, 949;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;RIBEIRAO PRETO;SP;14025240;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S01630 - UNIAR - AVENIDA DR BERNARDINO DE CAMPOS - 98 - SANTOS - SP;UNIAR - POLOAR SANTOS/SP;1,89288E+13;Avenida Dr Bernardino De Campos, 98, Vila Belmiro, Santos;ESPECIALIZADO;ESPECIALIZADO;LIEDY AQUINO GOMES DOS SANTOS;SPC1;SANTOS;SP;11075355;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S01398 - UNIAR - AV. DOS ESTUDANTES - 1857 - SAO JOSE DO RIO PRETO - SP;UNIAR - POLOAR SAO JOSE DO RIO PRETO/SP;1,89288E+13;Av. dos Estudantes, 1857 - Vila Aeroporto, São José do Rio Preto - SP;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;São José do Rio Preto;SP;15025310;SUDESTE
MANUELA BEZERRA;DUFRIO;DUFRIO;S06231 - DUFRIO - AVENIDA GENERAL CARNEIRO - 707 - SOROCABA - SP;DUFRIO - SOROCABA/SP;1,75424E+12;Avenida General Carneiro, 707;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;SOROCABA;SP;18043003;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00155 - UNIAR - AV. JOAO NAVENIDAES DE AVENIDAILA - 730 - UBERLANDIA - MG;UNIAR - POLOAR UBERLANDIA/MG;2,83483E+13;Av. João Navenidaes De Avenidaila, 730 – Cazeca, Uberlândia;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;UBERLANDIA;MG;38400053;SUDESTE
MANUELA BEZERRA;FRIGELAR;FRIGELAR;S02324 - FRIGELAR - ALAMEDA GLETE - 908 - SAO PAULO - SP;FRIGELAR - ALAMEDA 908 SAO PAULO/SP;9,26604E+13;Alameda Glete, 908;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;SÃO PAULO;SP;1215001;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S00197 - UNIAR - RUA BRIGADEIRO FRANCO - 3.353 - CURITIBA - PR;UNIAR - STR CURITIBA/PR;2,89215E+13;Rua Brigadeiro Franco, 3.353;ESPECIALIZADO;ESPECIALIZADO;MARCIO JOSE FLORES PEREIRA;SUL_1;CURITIBA;PR;80250030;SUL
RODRIGO ALMEIDA;UNIAR;STR;S01550 - UNIAR - RUA NOVA CIDADE - 128 - SAO PAULO - SP;UNIAR - STR FARIA LIMA/SP;1,89288E+13;Rua Nova Cidade, 128;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;SÃO PAULO;SP;4547070;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S01983 - UNIAR - AVENIDA SUPLICY - 443 - GUARULHOS - SP;UNIAR - STR GUARULHOS/SP;1,89288E+13;Avenida Suplicy, 443;ESPECIALIZADO;ESPECIALIZADO;PAULO SERGIO MARQUES DA SILVA;SPC2;GUARULHOS;SP;7096000;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S00178 - UNIAR - AVENIDA. WASHINGTON LUIS - 1.755 - SOROCABA - SP;UNIAR - STR SOROCABA/SP;3,37099E+13;Avenida. Washington Luís, 1.755;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;SOROCABA;SP;18046700;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S00146 - UNIAR - RUA BARAO DE CAMPINAS - 690 - SAO PAULO - SP;UNIAR - STR MATRIZ SAO PAULO/SP;6,61104E+13;Rua Barão De Campinas, 690;ESPECIALIZADO;ESPECIALIZADO;LIEDY AQUINO GOMES DOS SANTOS;SPC1;SÃO PAULO;SP;1201000;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S00229 - UNIAR - RUA PROFESSOR CRISTIANO FISCHER - 1400 - PORTO ALEGRE - RS;UNIAR - STR PORTO ALEGRE FISCHER/RS;1,99021E+13;Rua Professor Cristiano Fischer, 1400;ESPECIALIZADO;ESPECIALIZADO;MARCIO JOSE FLORES PEREIRA;SUL_1;PORTO ALEGRE;RS;91330391;SUL
RODRIGO ALMEIDA;UNIAR;STR;S00181 - UNIAR - AVENIDA. HEITOR VILLA LOBOS - 1.550 - SAO JOSE DOS CAMPOS - SP;UNIAR - STR SAO JOSE DOS CAMPOS/SP;2,88075E+13;Avenida. Heitor Villa Lobos, 1.550;ESPECIALIZADO;ESPECIALIZADO;LIEDY AQUINO GOMES DOS SANTOS;SPC1;SAO JOSE DOS CAMPOS;SP;12243260;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S01479 - UNIAR - RUA DR. GILBERTO LOPES DA SILVA - 2.145 - SAO JOSE RIO PRETO - SP;UNIAR - STR SAO JOSE RIO PRETO/SP;1,89288E+13;Rua Dr. Gilberto Lopes Da Silva, 2.145;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;São José do Rio Preto;SP;15085390;SUDESTE
RODRIGO ALMEIDA;UNIAR;POLOAR;S00130 - UNIAR - RUA MARECHAL ARTHUR DA COSTA E SILVA - 1481 - TAUBATE - SP;UNIAR - POLOAR TAUBATE/SP;3,55236E+13;Rua Marechal Arthur Da Costa E Silva, 1.481, Centro, Taubaté –;ESPECIALIZADO;ESPECIALIZADO;ALEXANDRE RIBEIRO LIMA;SPI_2;TAUBATE;SP;12010490;SUDESTE
RODRIGO ALMEIDA;UNIAR;STR;S00170 - UNIAR - AVENIDA. AYRTON SENNA - 1.850 - RIO DE JANEIRO - RJ;UNIAR - STR BARRA/RJ;2,88051E+13;Avenida. Ayrton Senna, 1.850;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;RIO DE JANEIRO;RJ;22775003;SUDESTE
MANUELA BEZERRA;WEBCONTINENTAL;WEBCONTINENTAL;S00127 - WEBCONTINENTAL - TRAVENIDAESSA VENEZUELA 210 NAVENIDAEGANTES - SN - PORTO ALEGRE - RS;WEBCONTINENTAL - MATRIZ NAVEGANTES/RS;8,58412E+12;Travenidaessa Venezuela 210 Navenidaegantes;ESPECIALIZADO;ESPECIALIZADO;MARCIO JOSE FLORES PEREIRA;SUL_1;PORTO ALEGRE;RS;90240220;SUL
MANUELA BEZERRA;MAGNO;MAGNO;S00309 - MAGNO - RODOVIA BR 230 -  CABEDELO - PB;MAGNO - CABEDELO/PB;6,00801E+12;Rodovia Br 230 Km 12 Lote J Quadra 09;ESPECIALIZADO;ESPECIALIZADO;LUIZ FALCAO DE SOUZA NETO;NE_2;CABEDELO;PB;58108-502;NORDESTE
RODRIGO ALMEIDA;CENTRAL AR;CENTRAL AR;S01744 - CENTRAL AR - RUA BARAO DO RIO BRANCO - 3843 - RONDONOPOLIS - MT;S01744 - CENTRAL AR - RUA BARAO DO RIO BRANCO - 3843 - RONDONOPOLIS - MT;5,01432E+13;RUA BARÃO DO RIO BRANCO, 3843;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;RONDONOPOLIS;MT;78710265;CENTRO-OESTE
MANUELA BEZERRA;FERREIRA COSTA;FERREIRA COSTA;S01293 - FERREIRA COSTA - AVENIDA PRES. TANCREDO NEVES - 2695 - ARACAJU - SE;S01293 - FERREIRA COSTA - AVENIDA PRES. TANCREDO NEVES - 2695 - ARACAJU - SE;1,02305E+13;AVENIDA PRES. TANCREDO NEVES, 2695;VAREJO;VAREJO;TATIANE SOUZA DOS SANTOS;NE_1;ARACAJU;SE;49040490;NORDESTE
MANUELA BEZERRA;FERREIRA COSTA;FERREIRA COSTA;S02265 - FERREIRA COSTA - AVENIDA ENGENHEIRO ROBERTO FREIRE - 142 - NATAL - RN;S02265 - FERREIRA COSTA - AVENIDA ENGENHEIRO ROBERTO FREIRE - 142 - NATAL - RN;1,02305E+13;AVENIDA ENGENHEIRO ROBERTO FREIRE, 142;VAREJO;VAREJO;LUIZ FALCAO DE SOUZA NETO;NE_2;NATAL;RN;59082400;NORDESTE
MANUELA BEZERRA;FRIGELAR;FRIGELAR;S07989 - FRIGELAR - AV. PRESIDENTE VARGAS - 2125 - PASSO FUNDO - RS;S07989 - FRIGELAR - AV. PRESIDENTE VARGAS - 2125 - PASSO FUNDO - RS;9,26604E+13;AV. PRESIDENTE VARGAS, 2125;ESPECIALIZADO;ESPECIALIZADO;MARCIO JOSE FLORES PEREIRA;SUL_1;PASSO FUNDO;RS;99064000;SUL
MANUELA BEZERRA;FRIGELAR;FRIGELAR;S08101 - FRIGELAR - AV. RIO VERDE - 3949 - GOIÂNIA - GO;S08101 - FRIGELAR - AV. RIO VERDE - 3949 - GOIÂNIA - GO;9,26604E+13;AV. RIO VERDE, 3949;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;GOIÂNIA;GO;74935851;CENTRO-OESTE
MANUELA BEZERRA;FRIGELAR;FRIGELAR;S08284 - FRIGELAR - QNA, 29 -  - TAGUATINGA - DF;S08284 - FRIGELAR - QNA, 29 -  - TAGUATINGA - DF;9,26604E+13;QNA, 29;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;TAGUATINGA;DF;72110290;CENTRO-OESTE
MANUELA BEZERRA;FRIGELAR;FRIGELAR;S08365 - FRIGELAR - AV. BRASIL - 1700 - ANÁPOLIS - GO;S08365 - FRIGELAR - AV. BRASIL - 1700 - ANÁPOLIS - GO;9,26604E+13;AV. BRASIL, 1700;ESPECIALIZADO;ESPECIALIZADO;DIOGO DO NASCIMENTO SANTOS;RJ;ANÁPOLIS;GO;75080240;CENTRO-OESTE
MANUELA BEZERRA;FUJIOKA;FUJIOKA;S12020 - FUJIOKA - Q SIA QUADRA 4-C - S/N - BRASILIA - DF;S12020 - FUJIOKA - Q SIA QUADRA 4-C - S/N - BRASILIA - DF;1,00871E+12;Q SIA QUADRA 4-C, S/N;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;BRASILIA;DF;71200049;CENTRO-OESTE
MANUELA BEZERRA;HAVAN;HAVAN;S01541 - HAVAN - RUA ADOLFO ZIGUELLI - 800 - JOAÇABA - SC;S01541 - HAVAN - RUA ADOLFO ZIGUELLI - 800 - JOAÇABA - SC;7,93795E+13;RUA ADOLFO ZIGUELLI, 800;VAREJO;VAREJO;MARCIO JOSE FLORES PEREIRA;SUL_1;JOAÇABA;SC;89600000;SUL
MANUELA BEZERRA;HAVAN;HAVAN;S08168 - HAVAN - ROD PA 275 -  - PARAUAPEBAS - PA;S08168 - HAVAN - ROD PA 275 -  - PARAUAPEBAS - PA;7,93795E+13;ROD PA 275;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;PARAUAPEBAS;PA;68515000;NORTE
MANUELA BEZERRA;HAVAN;HAVAN;S18635 - HAVAN - AVENIDA SANTA TECLA - 4551 - BAGÉ - RS;S18635 - HAVAN - AVENIDA SANTA TECLA - 4551 - BAGÉ - RS;7,93795E+13;AVENIDA SANTA TECLA, 4551;VAREJO;VAREJO;MARCIO JOSE FLORES PEREIRA;SUL_1;BAGÉ;RS;96413000;SUL
MANUELA BEZERRA;HAVAN;HAVAN;S19445 - HAVAN - AV PARIGOT DE SOUZA - 1561 - TOLEDO - PR;S19445 - HAVAN - AV PARIGOT DE SOUZA - 1561 - TOLEDO - PR;7,93795E+13;AV PARIGOT DE SOUZA, 1561;VAREJO;VAREJO;MARCIO JOSE FLORES PEREIRA;SUL_1;TOLEDO;PR;85905380;SUL
MANUELA BEZERRA;HAVAN;HAVAN;S19798 - HAVAN - AV FARROUPILHA - 4707 - CANOAS - RS;S19798 - HAVAN - AV FARROUPILHA - 4707 - CANOAS - RS;7,93795E+13;AV FARROUPILHA, 4707;VAREJO;VAREJO;MARCIO JOSE FLORES PEREIRA;SUL_1;CANOAS;RS;92020476;SUL
MANUELA BEZERRA;HAVAN;HAVAN;S19879 - HAVAN - AV GOV BENTO MUNHOZ ROCHA NETO - 5136 - PARANAGUÁ - PR;S19879 - HAVAN - AV GOV BENTO MUNHOZ ROCHA NETO - 5136 - PARANAGUÁ - PR;7,93795E+13;AV GOV BENTO MUNHOZ ROCHA NETO, 5136;VAREJO;VAREJO;MARCIO JOSE FLORES PEREIRA;SUL_1;PARANAGUÁ;PR;83215000;SUL
MANUELA BEZERRA;LIDER;LIDER;S00230 - LIDER - AVENIDA ALCINDO CACELA - 2177 - BELEM - PA;S00230 - LIDER - AVENIDA ALCINDO CACELA - 2177 - BELEM - PA;5,05467E+12;AVENIDA ALCINDO CACELA, 2177;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;BELEM;PA;66040020;CENTRO-OESTE
MANUELA BEZERRA;LIDER;LIDER;S00582 - LIDER - AVENIDA VISCONDE DE SOUZA FRANCO - 1088 - BELEM - PA;S00582 - LIDER - AVENIDA VISCONDE DE SOUZA FRANCO - 1088 - BELEM - PA;5,05467E+12;AVENIDA VISCONDE DE SOUZA FRANCO, 1088;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;BELEM;PA;66053000;CENTRO-OESTE
MANUELA BEZERRA;LIDER;LIDER;S00663 - LIDER - RUA OBIDOS - 466 - BELEM - PA;S00663 - LIDER - RUA OBIDOS - 466 - BELEM - PA;5,05467E+12;RUA OBIDOS, 466;VAREJO;VAREJO;DIOGO DO NASCIMENTO SANTOS;RJ;BELEM;PA;66020447;CENTRO-OESTE
