REDE;CLIENTE;LOJA;CONSULTOR;CNPJ;NOME PDV
HAVAN;HAVAN;09210 - HAVAN - ALAMEDA ASCENDIDO MORAIS DE AS - 9655 - ARARANGUA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;09210 - HAVAN - ALAMEDA ASCENDIDO MORAIS DE AS - 9655 - ARARANGUA - SC
HAVAN;HAVAN;08753 - HAVAN - AVENIDA DOS FERROVIARIOS - 85 - PORTO UNIAO - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;08753 - HAVAN - AVENIDA DOS FERROVIARIOS - 85 - PORTO UNIAO - SC
HAVAN;HAVAN;07277 - HAVAN - AVENIDA PREFEITO WALDEMAR GRUBBA - 1800 - JARAGUA DO SUL - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;07277 - HAVAN - AVENIDA PREFEITO WALDEMAR GRUBBA - 1800 - JARAGUA DO SUL - SC
HAVAN;HAVAN;06467 - HAVAN - AVENIDA CENTENARIO - 1151 - CRICIUMA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;06467 - HAVAN - AVENIDA CENTENARIO - 1151 - CRICIUMA - SC
HAVAN;HAVAN;18120 - HAVAN - AVENIDA DON LUIZ GUANELLA - 1201 - CANELA - RS;MARCIO JOSE FLORES PEREIRA;7,94E+13;18120 - HAVAN - AVENIDA DON LUIZ GUANELLA - 1201 - CANELA - RS
HAVAN;HAVAN;18040 - HAVAN - AVENIDA ASSIS BRASIL - 11120 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;7,94E+13;18040 - HAVAN - AVENIDA ASSIS BRASIL - 11120 - PORTO ALEGRE - RS
HAVAN;HAVAN;04685 - HAVAN - RUA 418 - 55 - ITAPEMA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;04685 - HAVAN - RUA 418 - 55 - ITAPEMA - SC
HAVAN;HAVAN;03360 - HAVAN - AVENIDA SETE DE SETEMBRO - 1500 - ITAJAI - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;03360 - HAVAN - AVENIDA SETE DE SETEMBRO - 1500 - ITAJAI - SC
HAVAN;HAVAN;03280 - HAVAN - SHOPPING PATIO CHAPECO - CHAPECO - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;03280 - HAVAN - SHOPPING PATIO CHAPECO - CHAPECO - SC
HAVAN;HAVAN;02984 - HAVAN - NORTE SHOPPING BLUMENAU - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;02984 - HAVAN - NORTE SHOPPING BLUMENAU - BLUMENAU - SC
HAVAN;HAVAN;02801 - HAVAN - RUA PRINCIPAL ELIANE MOTTA - 1787 - SAO JOSE - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;02801 - HAVAN - RUA PRINCIPAL ELIANE MOTTA - 1787 - SAO JOSE - SC
HAVAN;HAVAN;02712 - HAVAN - AVENIDA RIO BRANCO - 139 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;02712 - HAVAN - AVENIDA RIO BRANCO - 139 - FLORIANOPOLIS - SC
HAVAN;HAVAN;02631 - HAVAN - RODOVIA BR 101 - 1019 - BARRA VELHA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;02631 - HAVAN - RODOVIA BR 101 - 1019 - BARRA VELHA - SC
HAVAN;HAVAN;02470 - HAVAN - FLORIPA SHOPPING - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;02470 - HAVAN - FLORIPA SHOPPING - FLORIANOPOLIS - SC
HAVAN;HAVAN;02208 - HAVAN - RUA PREFEITO ARI WAGNER - 358 - PALHOCA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;02208 - HAVAN - RUA PREFEITO ARI WAGNER - 358 - PALHOCA - SC
HAVAN;HAVAN;01902 - HAVAN - FAROL SHOPPING - TUBARAO - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01902 - HAVAN - FAROL SHOPPING - TUBARAO - SC
HAVAN;HAVAN;01821 - HAVAN - RUA CORREIA PINTO - 166 - LAGES - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01821 - HAVAN - RUA CORREIA PINTO - 166 - LAGES - SC
HAVAN;HAVAN;01660 - HAVAN - RUA 15 DE NOVEMBRO - 1050 - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01660 - HAVAN - RUA 15 DE NOVEMBRO - 1050 - BLUMENAU - SC
HAVAN;HAVAN;01589 - HAVAN - JARAGUA DO SUL PARK SHOPPING - JARAGUA DO SUL - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01589 - HAVAN - JARAGUA DO SUL PARK SHOPPING - JARAGUA DO SUL - SC
HAVAN;HAVAN;01406 - HAVAN - AVENIDA GETULIO VARGAS - 558 - CHAPECO - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01406 - HAVAN - AVENIDA GETULIO VARGAS - 558 - CHAPECO - SC
HAVAN;HAVAN;01236 - HAVAN - AVENIDA BRASIL - 3077 - BALNEARIO CAMBORIU - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01236 - HAVAN - AVENIDA BRASIL - 3077 - BALNEARIO CAMBORIU - SC
HAVAN;HAVAN;01155 - HAVAN - SHOPPING NEUMARKT - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01155 - HAVAN - SHOPPING NEUMARKT - BLUMENAU - SC
HAVAN;HAVAN;01074 - HAVAN - CRICIUMA SHOPPING - CRICIUMA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;01074 - HAVAN - CRICIUMA SHOPPING - CRICIUMA - SC
HAVAN;HAVAN;12351 - HAVAN - RODOVIA DEPUTADO GENESIO TURECK ACESSO OESTE - 219 - SAO BENTO DO SUL - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;12351 - HAVAN - RODOVIA DEPUTADO GENESIO TURECK ACESSO OESTE - 219 - SAO BENTO DO SUL - SC
HAVAN;HAVAN;12270 - HAVAN - SHOPPING ITAGUACU - SAO JOSE - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;12270 - HAVAN - SHOPPING ITAGUACU - SAO JOSE - SC
HAVAN;HAVAN;11975 - HAVAN - RODOVIA SC 355 - SN - VIDEIRA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;11975 - HAVAN - RODOVIA SC 355 - SN - VIDEIRA - SC
HAVAN;HAVAN;11894 - HAVAN - RUA LIZANIAS ARAUJO COELHO - 200 - NAVEGANTES - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;11894 - HAVAN - RUA LIZANIAS ARAUJO COELHO - 200 - NAVEGANTES - SC
HAVAN;HAVAN;11622 - HAVAN - RODOVIA ARMANDO CALIL BULOS - 170 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;11622 - HAVAN - RODOVIA ARMANDO CALIL BULOS - 170 - FLORIANOPOLIS - SC
HAVAN;HAVAN;11541 - HAVAN - ACESSO ADOLFO ZIGUELLI - 800 - JOACABA - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;11541 - HAVAN - ACESSO ADOLFO ZIGUELLI - 800 - JOACABA - SC
HAVAN;HAVAN;11207 - HAVAN - AVENIDA GOVERNADOR CELSO RAMOS - SN - PORTO BELO - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;11207 - HAVAN - AVENIDA GOVERNADOR CELSO RAMOS - SN - PORTO BELO - SC
HAVAN;HAVAN;11118 - HAVAN - LAGES SHOPPING CENTER - LAGES - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;11118 - HAVAN - LAGES SHOPPING CENTER - LAGES - SC
HAVAN;HAVAN;10065 - HAVAN - NORTE SHOPPING BLUMENAU - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;10065 - HAVAN - NORTE SHOPPING BLUMENAU - BLUMENAU - SC
HAVAN;HAVAN;05142 - HAVAN - RODOVIA BR 470 - 7000 - RIO DO SUL - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;05142 - HAVAN - RODOVIA BR 470 - 7000 - RIO DO SUL - SC
HAVAN;HAVAN;00264 - HAVAN - RODOVIA BR 282 KM 4 - 3700 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;00264 - HAVAN - RODOVIA BR 282 KM 4 - 3700 - FLORIANOPOLIS - SC
HAVAN;HAVAN;00183 - HAVAN - RODOVIA ANTONIO HEIL - 200 - BRUSQUE - SC;MARCIO JOSE FLORES PEREIRA;7,94E+13;00183 - HAVAN - RODOVIA ANTONIO HEIL - 200 - BRUSQUE - SC
HAVAN;HAVAN;11037 - HAVAN - RODOVIA BR 364 - SN - RIO BRANCO - AC;A DEFINIR;7,94E+13;11037 - HAVAN - RODOVIA BR 364 - SN - RIO BRANCO - AC
HAVAN;HAVAN;10499 - HAVAN - AVENIDA CASTELO BRANCO - 15706 - CACOAL - RO;A DEFINIR;7,94E+13;10499 - HAVAN - AVENIDA CASTELO BRANCO - 15706 - CACOAL - RO
HAVAN;HAVAN;10227 - HAVAN - AVENIDA MARECHAL RONDON - 6808 - VILHENA - RO;A DEFINIR;7,94E+13;10227 - HAVAN - AVENIDA MARECHAL RONDON - 6808 - VILHENA - RO
HAVAN;HAVAN;10146 - HAVAN - AVENIDA VALDON VARJAO - 2122 - BARRA DO GARCAS - MT;A DEFINIR;7,94E+13;10146 - HAVAN - AVENIDA VALDON VARJAO - 2122 - BARRA DO GARCAS - MT
HAVAN;HAVAN;09644 - HAVAN - AVENIDA DA PRODUCAO - 2360 - LUCAS DO RIO VERDE - MT;A DEFINIR;7,94E+13;09644 - HAVAN - AVENIDA DA PRODUCAO - 2360 - LUCAS DO RIO VERDE - MT
HAVAN;HAVAN;08915 - HAVAN - AVENIDA RANULPHO MARQUES LEAL - 113 - TRES LAGOAS - MS;A DEFINIR;7,94E+13;08915 - HAVAN - AVENIDA RANULPHO MARQUES LEAL - 113 - TRES LAGOAS - MS
HAVAN;HAVAN;08834 - HAVAN - AVENIDA CONSUL ASSAF TRAD - 1456 - CAMPO GRANDE - MS;A DEFINIR;7,94E+13;08834 - HAVAN - AVENIDA CONSUL ASSAF TRAD - 1456 - CAMPO GRANDE - MS
HAVAN;HAVAN;08320 - HAVAN - AVENIDA LIONS INTERNACIONAL - SN - TANGARA DA SERRA - MT;A DEFINIR;7,94E+13;08320 - HAVAN - AVENIDA LIONS INTERNACIONAL - SN - TANGARA DA SERRA - MT
HAVAN;HAVAN;08168 - HAVAN - ROD PA 275 - 1949 - PARAUAPEBAS - PA;A DEFINIR;7,94E+13;08168 - HAVAN - ROD PA 275 - 1949 - PARAUAPEBAS - PA
HAVAN;HAVAN;08087 - HAVAN - RUA TRANSAMAZONICA - 3159 - MARABA - PA;A DEFINIR;7,94E+13;08087 - HAVAN - RUA TRANSAMAZONICA - 3159 - MARABA - PA
HAVAN;HAVAN;07196 - HAVAN - RUA SANTA ADELIA - 2 - CAMPO GRANDE - MS;A DEFINIR;7,94E+13;07196 - HAVAN - RUA SANTA ADELIA - 2 - CAMPO GRANDE - MS
HAVAN;HAVAN;06114 - HAVAN - AVENIDA JUSCELINO KUBITSCHEK - 3000 - ANAPOLIS - GO;A DEFINIR;7,94E+13;06114 - HAVAN - AVENIDA JUSCELINO KUBITSCHEK - 3000 - ANAPOLIS - GO
HAVAN;HAVAN;05908 - HAVAN - RUA FERNANDO CORREA DA COSTA - SN - RONDONOPOLIS - MT;A DEFINIR;7,94E+13;05908 - HAVAN - RUA FERNANDO CORREA DA COSTA - SN - RONDONOPOLIS - MT
HAVAN;HAVAN;05819 - HAVAN - SHOPPING PANTANAL - CUIABA - MT;A DEFINIR;7,94E+13;05819 - HAVAN - SHOPPING PANTANAL - CUIABA - MT
HAVAN;HAVAN;05738 - HAVAN - RUA DOS MANACAS - 2921 - SINOP - MT;A DEFINIR;7,94E+13;05738 - HAVAN - RUA DOS MANACAS - 2921 - SINOP - MT
HAVAN;HAVAN;05495 - HAVAN - RUA MARCELINO PIRES - 4118 - DOURADOS - MS;A DEFINIR;7,94E+13;05495 - HAVAN - RUA MARCELINO PIRES - 4118 - DOURADOS - MS
HAVAN;HAVAN;05061 - HAVAN - AVENIDA FEB - 2000 - VARZEA GRANDE - MT;A DEFINIR;7,94E+13;05061 - HAVAN - AVENIDA FEB - 2000 - VARZEA GRANDE - MT
HAVAN;HAVAN;17744 - HAVAN - RUA BUENOS AIRES - 186 - PORTO VELHO - RO;A DEFINIR;7,94E+13;17744 - HAVAN - RUA BUENOS AIRES - 186 - PORTO VELHO - RO
HAVAN;HAVAN;16691 - HAVAN - AVENIDA AUGUSTO MONTENEGRO - 2216 - BELEM - PA;A DEFINIR;7,94E+13;16691 - HAVAN - AVENIDA AUGUSTO MONTENEGRO - 2216 - BELEM - PA
HAVAN;HAVAN;16187 - HAVAN - RODOVIA BR 316 - 411 - ANANINDEUA - PA;A DEFINIR;7,94E+13;16187 - HAVAN - RODOVIA BR 316 - 411 - ANANINDEUA - PA
HAVAN;HAVAN;15610 - HAVAN - AVENIDA FERNANDO CORREA DA COSTA - 6383 - CUIABA - MT;A DEFINIR;7,94E+13;15610 - HAVAN - AVENIDA FERNANDO CORREA DA COSTA - 6383 - CUIABA - MT
HAVAN;HAVAN;15024 - HAVAN - AVENIDA IDEMAR RIEDI - 7536 - SORRISO - MT;A DEFINIR;7,94E+13;15024 - HAVAN - AVENIDA IDEMAR RIEDI - 7536 - SORRISO - MT
HAVAN;HAVAN;13161 - HAVAN - TRECHO ST SIA TRECHO 14 - SN - BRASILIA - DF;A DEFINIR;7,94E+13;13161 - HAVAN - TRECHO ST SIA TRECHO 14 - SN - BRASILIA - DF
HAVAN;HAVAN;07943 - HAVAN - AVENIDA PRESIDENTE VARGAS - SN - RIO VERDE - GO;A DEFINIR;7,94E+13;07943 - HAVAN - AVENIDA PRESIDENTE VARGAS - SN - RIO VERDE - GO
HAVAN;HAVAN;07781 - HAVAN - ALAMEDA SANTA MARIA BR 040 - SN - VALPARAISO DE GOIAS - GO;A DEFINIR;7,94E+13;07781 - HAVAN - ALAMEDA SANTA MARIA BR 040 - SN - VALPARAISO DE GOIAS - GO
HAVAN;HAVAN;07510 - HAVAN - AVENIDA GOVERNADOR JORGE TEIXEIRA - 2900 - PORTO VELHO - RO;A DEFINIR;7,94E+13;07510 - HAVAN - AVENIDA GOVERNADOR JORGE TEIXEIRA - 2900 - PORTO VELHO - RO
HAVAN;HAVAN;07439 - HAVAN - QUADRA 403 SUL ALAMEDA 29 ARSO 41 HM 02 LOTE 02 - SN - PALMAS - TO;A DEFINIR;7,94E+13;07439 - HAVAN - QUADRA 403 SUL ALAMEDA 29 ARSO 41 HM 02 LOTE 02 - SN - PALMAS - TO
HAVAN;HAVAN;10308 - HAVAN - AVENIDA PREFEITO SAMUEL BATISTA CRUZ - SN - LINHARES - ES;DIOGO DO NASCIMENTO SANTOS;7,94E+13;10308 - HAVAN - AVENIDA PREFEITO SAMUEL BATISTA CRUZ - SN - LINHARES - ES
HAVAN;HAVAN;09997 - HAVAN - SHOPPING JARDIM NORTE - JUIZ DE FORA - MG;DIOGO DO NASCIMENTO SANTOS;7,94E+13;09997 - HAVAN - SHOPPING JARDIM NORTE - JUIZ DE FORA - MG
HAVAN;HAVAN;09725 - HAVAN - AVENIDA MARCIA HELENA MOREIRA SILVA - 507 - UBERABA - MG;DIOGO DO NASCIMENTO SANTOS;7,94E+13;09725 - HAVAN - AVENIDA MARCIA HELENA MOREIRA SILVA - 507 - UBERABA - MG
HAVAN;HAVAN;07609 - HAVAN - AVENIDA FLORIANO PEIXOTO - 4289 - UBERLANDIA - MG;ALEXANDRE RIBEIRO LIMA;7,94E+13;07609 - HAVAN - AVENIDA FLORIANO PEIXOTO - 4289 - UBERLANDIA - MG
HAVAN;HAVAN;18473 - HAVAN - AVENIDA MARECHAL MASCARENHAS DE MORAES - 309 - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;18473 - HAVAN - AVENIDA MARECHAL MASCARENHAS DE MORAES - 309 - CURITIBA - PR
HAVAN;HAVAN;14052 - HAVAN - AVENIDA PERIMETRAL PRESIDENTE TANCREDO ALMEIDA NEVES - 1757 - CAMPO MOURAO - PR;BIBIANO RODRIGUES NETO;7,94E+13;14052 - HAVAN - AVENIDA PERIMETRAL PRESIDENTE TANCREDO ALMEIDA NEVES - 1757 - CAMPO MOURAO - PR
HAVAN;HAVAN;13838 - HAVAN - AVENIDA NOSSA SENHORA APARECIDA - 155 - FAZENDA RIO GRANDE - PR;BIBIANO RODRIGUES NETO;7,94E+13;13838 - HAVAN - AVENIDA NOSSA SENHORA APARECIDA - 155 - FAZENDA RIO GRANDE - PR
HAVAN;HAVAN;11380 - HAVAN - AVENIDA TANCREDO NEVES - 3747 - CASCAVEL - PR;BIBIANO RODRIGUES NETO;7,94E+13;11380 - HAVAN - AVENIDA TANCREDO NEVES - 3747 - CASCAVEL - PR
HAVAN;HAVAN;09806 - HAVAN - RODOVIA BR 158 - 6000 - PATO BRANCO - PR;BIBIANO RODRIGUES NETO;7,94E+13;09806 - HAVAN - RODOVIA BR 158 - 6000 - PATO BRANCO - PR
HAVAN;HAVAN;09130 - HAVAN - RODOVIA BR 369 - SN - ARAPONGAS - PR;BIBIANO RODRIGUES NETO;7,94E+13;09130 - HAVAN - RODOVIA BR 369 - SN - ARAPONGAS - PR
HAVAN;HAVAN;06033 - HAVAN - ESTRADA DA RIBEIRA BR 476 - 200 - COLOMBO - PR;BIBIANO RODRIGUES NETO;7,94E+13;06033 - HAVAN - ESTRADA DA RIBEIRA BR 476 - 200 - COLOMBO - PR
HAVAN;HAVAN;05576 - HAVAN - AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA - 2211 - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;05576 - HAVAN - AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA - 2211 - CURITIBA - PR
HAVAN;HAVAN;04928 - HAVAN - RUA BENJAMIN CONSTANT - 777 - LONDRINA - PR;BIBIANO RODRIGUES NETO;7,94E+13;04928 - HAVAN - RUA BENJAMIN CONSTANT - 777 - LONDRINA - PR
HAVAN;HAVAN;04847 - HAVAN - AVENIDA PREFEITO MOACYR JULIO SILVESTRI - 1881 - GUARAPUAVA - PR;BIBIANO RODRIGUES NETO;7,94E+13;04847 - HAVAN - AVENIDA PREFEITO MOACYR JULIO SILVESTRI - 1881 - GUARAPUAVA - PR
HAVAN;HAVAN;04413 - HAVAN - RUA XAVIER DA SILVA - 1400 - CAMPO LARGO - PR;BIBIANO RODRIGUES NETO;7,94E+13;04413 - HAVAN - RUA XAVIER DA SILVA - 1400 - CAMPO LARGO - PR
HAVAN;HAVAN;04332 - HAVAN - RUA PEDRO DRUSZCZ - 700 - ARAUCARIA - PR;BIBIANO RODRIGUES NETO;7,94E+13;04332 - HAVAN - RUA PEDRO DRUSZCZ - 700 - ARAUCARIA - PR
HAVAN;HAVAN;04251 - HAVAN - JOINVILLE GARTEN SHOPPING - JOINVILLE - SC;BIBIANO RODRIGUES NETO;7,94E+13;04251 - HAVAN - JOINVILLE GARTEN SHOPPING - JOINVILLE - SC
HAVAN;HAVAN;04170 - HAVAN - AVENIDA BISPO DOM GERALDO PELLANDA - 100 - PONTA GROSSA - PR;BIBIANO RODRIGUES NETO;7,94E+13;04170 - HAVAN - AVENIDA BISPO DOM GERALDO PELLANDA - 100 - PONTA GROSSA - PR
HAVAN;HAVAN;03956 - HAVAN - RUA PREFEITO ROQUE VERNALHA - 589 - PARANAGUA - PR;BIBIANO RODRIGUES NETO;7,94E+13;03956 - HAVAN - RUA PREFEITO ROQUE VERNALHA - 589 - PARANAGUA - PR
HAVAN;HAVAN;03875 - HAVAN - SHOPPING & SPORTS - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;03875 - HAVAN - SHOPPING & SPORTS - CURITIBA - PR
HAVAN;HAVAN;03794 - HAVAN - AVENIDA DESEMBARGADOR HUGO SIMAS - 745 - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;03794 - HAVAN - AVENIDA DESEMBARGADOR HUGO SIMAS - 745 - CURITIBA - PR
HAVAN;HAVAN;03603 - HAVAN - SHOPPING AVENIDA CENTER - MARINGA - PR;BIBIANO RODRIGUES NETO;7,94E+13;03603 - HAVAN - SHOPPING AVENIDA CENTER - MARINGA - PR
HAVAN;HAVAN;03522 - HAVAN - AVENIDA JOSE JOAO MURARO - 625 - TOLEDO - PR;BIBIANO RODRIGUES NETO;7,94E+13;03522 - HAVAN - AVENIDA JOSE JOAO MURARO - 625 - TOLEDO - PR
HAVAN;HAVAN;03441 - HAVAN - RODOVIA DEPUTADO JOAO LEOPOLDO JACOMEL - 12896 - PINHAIS - PR;BIBIANO RODRIGUES NETO;7,94E+13;03441 - HAVAN - RODOVIA DEPUTADO JOAO LEOPOLDO JACOMEL - 12896 - PINHAIS - PR
HAVAN;HAVAN;03018 - HAVAN - AVENIDA MADRE LEONIA MILITO - 2121 - LONDRINA - PR;BIBIANO RODRIGUES NETO;7,94E+13;03018 - HAVAN - AVENIDA MADRE LEONIA MILITO - 2121 - LONDRINA - PR
HAVAN;HAVAN;02550 - HAVAN - CATUAI SHOPPING MARINGA - MARINGA - PR;BIBIANO RODRIGUES NETO;7,94E+13;02550 - HAVAN - CATUAI SHOPPING MARINGA - MARINGA - PR
HAVAN;HAVAN;02127 - HAVAN - RUA QUINZE DE NOVEMBRO - 2890 - SAO JOSE DOS PINHAIS - PR;BIBIANO RODRIGUES NETO;7,94E+13;02127 - HAVAN - RUA QUINZE DE NOVEMBRO - 2890 - SAO JOSE DOS PINHAIS - PR
HAVAN;HAVAN;02046 - HAVAN - JL SHOPPING - FOZ DO IGUACU - PR;BIBIANO RODRIGUES NETO;7,94E+13;02046 - HAVAN - JL SHOPPING - FOZ DO IGUACU - PR
HAVAN;HAVAN;01740 - HAVAN - SHOPPING TOTAL - CURITIBA - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;01740 - HAVAN - SHOPPING TOTAL - CURITIBA - CURITIBA - PR
HAVAN;HAVAN;00345 - HAVAN - AVENIDA BRASIL - 6986 - CASCAVEL - PR;BIBIANO RODRIGUES NETO;7,94E+13;00345 - HAVAN - AVENIDA BRASIL - 6986 - CASCAVEL - PR
HAVAN;HAVAN;00930 - HAVAN - AVENIDA CORONEL PROCOPIO GOMES - 249 - JOINVILLE - SC;BIBIANO RODRIGUES NETO;7,94E+13;00930 - HAVAN - AVENIDA CORONEL PROCOPIO GOMES - 249 - JOINVILLE - SC
HAVAN;HAVAN;00779 - HAVAN - RUA ORESTES CAMILLI - 91 - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;00779 - HAVAN - RUA ORESTES CAMILLI - 91 - CURITIBA - PR
HAVAN;HAVAN;00507 - HAVAN - RUA GENERAL MARIO TOURINHO - 2290 - CURITIBA - PR;BIBIANO RODRIGUES NETO;7,94E+13;00507 - HAVAN - RUA GENERAL MARIO TOURINHO - 2290 - CURITIBA - PR
HAVAN;HAVAN;17582 - HAVAN - RUA WERNER BATTENFELD - 269 - OSASCO - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;17582 - HAVAN - RUA WERNER BATTENFELD - 269 - OSASCO - SP
HAVAN;HAVAN;15296 - HAVAN - ESTRADA ANTONIO SARTI - 137 - SERTAOZINHO - SP;ALEXANDRE RIBEIRO LIMA;7,94E+13;15296 - HAVAN - ESTRADA ANTONIO SARTI - 137 - SERTAOZINHO - SP
HAVAN;HAVAN;14800 - HAVAN - RUA DOUTOR VIRGILIO DE REZENDE - 1767 - ITAPETININGA - SP;ALEXANDRE RIBEIRO LIMA;7,94E+13;14800 - HAVAN - RUA DOUTOR VIRGILIO DE REZENDE - 1767 - ITAPETININGA - SP
HAVAN;HAVAN;14729 - HAVAN - AVENIDA GETULIO VARGAS - 454 - JACAREI - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;14729 - HAVAN - AVENIDA GETULIO VARGAS - 454 - JACAREI - SP
HAVAN;HAVAN;13919 - HAVAN - AVENIDA CARLOS ARTENCIO - 1002 - MARILIA - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;13919 - HAVAN - AVENIDA CARLOS ARTENCIO - 1002 - MARILIA - SP
HAVAN;HAVAN;13595 - HAVAN - POLO SHOPPING INDAIATUBA - INDAIATUBA - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;13595 - HAVAN - POLO SHOPPING INDAIATUBA - INDAIATUBA - SP
HAVAN;HAVAN;13404 - HAVAN - AVENIDA NASSER MARAO - 3681 - VOTUPORANGA - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;13404 - HAVAN - AVENIDA NASSER MARAO - 3681 - VOTUPORANGA - SP
HAVAN;HAVAN;11703 - HAVAN - SHOPPING TAUBATE - TAUBATE - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;11703 - HAVAN - SHOPPING TAUBATE - TAUBATE - SP
HAVAN;HAVAN;10812 - HAVAN - BRAGANCA SHOPPING CENTER - BRAGANCA PAULISTA - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;10812 - HAVAN - BRAGANCA SHOPPING CENTER - BRAGANCA PAULISTA - SP
HAVAN;HAVAN;10650 - HAVAN - LITORAL PLAZA SHOPPING - PRAIA GRANDE - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;10650 - HAVAN - LITORAL PLAZA SHOPPING - PRAIA GRANDE - SP
HAVAN;HAVAN;12602 - HAVAN - AVENIDA RUY RODRIGUEZ - 1540 - CAMPINAS - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;12602 - HAVAN - AVENIDA RUY RODRIGUEZ - 1540 - CAMPINAS - SP
HAVAN;HAVAN;08672 - HAVAN - ECO VALE SHOPPING - LORENA - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;08672 - HAVAN - ECO VALE SHOPPING - LORENA - SP
HAVAN;HAVAN;05304 - HAVAN - RODOVIA WASHINGTON LUIS - SN - SAO CARLOS - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;05304 - HAVAN - RODOVIA WASHINGTON LUIS - SN - SAO CARLOS - SP
HAVAN;HAVAN;05223 - HAVAN - LIMEIRA SHOPPING - LIMEIRA - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;05223 - HAVAN - LIMEIRA SHOPPING - LIMEIRA - SP
HAVAN;HAVAN;07005 - HAVAN - AV ITAVUVU - 2891 - SOROCABA - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;07005 - HAVAN - AV ITAVUVU - 2891 - SOROCABA - SP
HAVAN;HAVAN;06890 - HAVAN - AVENIDA QUATORZE DE DEZEMBRO - 1449 - JUNDIAI - SP;PAULO SERGIO MARQUES DA SILVA;7,94E+13;06890 - HAVAN - AVENIDA QUATORZE DE DEZEMBRO - 1449 - JUNDIAI - SP
HAVAN;HAVAN;06700 - HAVAN - AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK - 6000 - SAO JOSE DOS CAMPOS - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;06700 - HAVAN - AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK - 6000 - SAO JOSE DOS CAMPOS - SP
HAVAN;HAVAN;06629 - HAVAN - AVENIDA FRANCISCO FERREIRA LOPES - 3300 - MOGI DAS CRUZES - SP;LIEDY AQUINO GOMES DOS SANTOS;7,94E+13;06629 - HAVAN - AVENIDA FRANCISCO FERREIRA LOPES - 3300 - MOGI DAS CRUZES - SP
